withinFormRange,roomCount,doorCount,avgConnectivity,graphDiameter,maxDepth,cyclicityMeasure,entryPointCount,doorsOpen,doorsClosed,doorsLocked,lockedDoorFraction,avgEntityDistanceFromEntry,entityClusteringCoefficient,avgHostageTerroristDistance,minHostageTerroristDistance,entityDepthVariance,avgEntityDepth,avgPatrolRouteLength,stationaryGuardCount,patrolCount,roamingGuardCount,hostageGuardianCount,patrolCoverage,avgWaypointCount,totalFurnitureCount,avgFurniturePerRoom,furnitureFloorCoverage,furnishedRoomCount,layoutType,roomSizeCategory,entryType,configRoomCount,configTerroristCount,placementStrategy,hostageRiskLevel,difficultyLevel,randomnessLevel,seedUsed,scenarioId,validationPassed,validationWarnings,errorMessage,failureCategory,seedRetries
false,11,10,1.8182,10,10,0.0000,1,0,9,1,0.1000,35.5850,0.3333,67.2758,64.3716,16.2222,4.3333,0.0000,0,0,1,1,0.0000,1.5000,20,1.8182,0.0228,11,linear,medium,single,11,2,dispersed,high,3,low,990740285,6a1aec1e-7c4e-4d47-b51c-b8d843fe352e,true,,,none,0
false,12,11,1.8333,5,3,0.0000,1,0,10,1,0.0909,8.9683,0.3333,10.2190,7.4925,0.6667,2.0000,0.0000,0,0,1,1,0.0000,2.0000,43,3.5833,0.0510,12,branching,medium,single,12,2,dispersed,low,3,low,1659874055,70f6d21d-a015-4f2c-bbb6-cf1d0ce6f0c6,true,,,none,0
false,13,12,1.8462,6,3,0.0000,1,0,11,1,0.0833,6.7226,0.6667,5.9845,5.2436,0.1389,1.1667,4.0000,1,1,2,1,0.2308,2.4000,23,1.7692,0.0346,12,branching,small,single,13,5,front_loaded,high,3,low,1808202022,ebf1e3ad-ae3f-4d10-ac44-924c08f58fe7,true,,,none,0
false,12,12,2.0000,6,6,0.0833,3,3,9,0,0.0000,43.1088,1.0000,6.1334,1.7676,0.2222,5.6667,4.0000,0,1,0,1,0.2500,2.0000,44,3.6667,0.0292,12,loop,large,multiple,12,2,clustered,low,2,medium,1175507038,a0dd5236-7c6b-4a22-9280-a388fc0e67f4,true,,,none,0
false,13,12,1.8462,2,1,0.0000,3,0,11,1,0.0833,9.6301,0.0000,19.2581,19.2581,0.0000,1.0000,0.0000,0,0,0,1,0.0000,0.0000,110,8.4615,0.0752,13,hub_and_spoke,large,multiple,13,1,dispersed,low,1,low,422949520,324bc823-b057-4209-83cb-b8cf73dea5ac,true,,,none,0
false,13,12,1.8462,12,12,0.0000,2,0,11,1,0.0833,28.1927,0.2381,50.6870,36.1012,11.3469,4.7143,3.5000,1,2,2,1,0.2308,2.5000,13,1.0000,0.0239,9,linear,small,multiple,13,6,dispersed,medium,1,low,404718589,c0ff147c-30b9-48eb-bb12-a0261545085c,true,,,none,0
false,10,9,1.8000,9,9,0.0000,2,1,7,1,0.1111,17.1780,0.7333,15.4823,11.1794,1.1389,2.8333,4.0000,1,2,1,1,0.3000,2.4000,29,2.9000,0.0466,10,linear,medium,multiple,10,5,front_loaded,low,1,medium,1640493993,80cebe11-dcf7-4323-bc32-aec7f8d8c483,true,,,none,0
false,6,5,1.6667,2,1,0.0000,1,0,4,1,0.2000,6.4532,1.0000,1.6051,1.6051,0.0000,1.0000,0.0000,0,0,0,1,0.0000,0.0000,16,2.6667,0.0593,6,hub_and_spoke,small,single,6,1,clustered,high,3,medium,1711974749,15c27a29-eea1-4dc0-b19e-dbae6bc21573,true,,,none,0
false,9,9,2.0000,4,4,0.1111,1,4,5,0,0.0000,19.5196,1.0000,2.0738,2.0738,0.0000,4.0000,0.0000,0,0,0,1,0.0000,0.0000,11,1.2222,0.0241,9,loop,small,single,9,1,clustered,medium,1,high,112325841,efd4c4ca-1b6c-46c1-89cb-7b4375937930,false,"EntityBounds: entity terrorist_01 at (8.03, 18.84) exceeds room room_06 interior bounds (centre=(6.83, 17.64), half-extents=(1.20, 1.20))",,EntityBounds,3
false,15,14,1.8667,5,3,0.0000,1,2,11,1,0.0714,11.3969,0.3000,18.5629,11.7121,0.8000,2.0000,4.0000,1,1,1,1,0.2000,1.7500,121,8.0667,0.1137,15,branching,medium,single,15,4,dispersed,low,3,high,1006617163,5c4a5a5f-f326-44b0-a85f-557ca8beb5b1,true,,,none,0
false,9,8,1.7778,6,3,0.0000,3,3,4,1,0.1250,10.9043,0.7000,13.6315,7.0918,0.1600,1.2000,4.0000,1,1,1,1,0.3333,1.7500,79,8.7778,0.0777,9,branching,large,multiple,9,4,front_loaded,low,5,high,666532302,8a6e9dbb-287e-4158-90c9-d7d4afd130aa,true,,,none,0
false,7,6,1.7143,6,6,0.0000,1,0,5,1,0.1667,23.0112,0.3333,15.4868,1.9855,3.2653,3.8571,3.5000,1,2,2,1,0.4286,2.5000,5,0.7143,0.0172,5,linear,small,single,7,6,dispersed,high,1,low,2037700718,b0751bde-c585-4680-b867-9601f3bffafc,false,"EntityBounds: entity terrorist_06 at (34.80, 1.20) exceeds room room_07 interior bounds (centre=(36.00, 0.00), half-extents=(1.20, 1.20))",,EntityBounds,3
false,5,4,1.6000,2,1,0.0000,3,0,3,1,0.2500,10.2117,0.7333,14.0207,2.1349,0.0000,1.0000,2.0000,0,2,2,1,0.4000,1.6000,48,9.6000,0.0845,5,hub_and_spoke,large,multiple,5,5,front_loaded,high,2,medium,1337261633,6d8e7505-ec31-4688-9f64-7663ffc94cdd,true,,,none,0
false,15,14,1.8667,14,14,0.0000,2,0,13,1,0.0714,108.1621,1.0000,5.3358,1.5910,0.2449,13.5714,3.0000,1,2,2,1,0.1333,2.3333,24,1.6000,0.0197,15,linear,medium,multiple,15,6,clustered,low,2,low,2134872517,6980ff00-572c-4b0c-9d1e-7a5e84edebc7,true,,,none,0
false,5,4,1.6000,4,2,0.0000,3,0,3,1,0.2500,7.3005,0.9333,3.7657,1.6218,0.2222,1.6667,3.0000,1,2,1,1,0.4000,1.8000,7,1.4000,0.0271,4,branching,small,multiple,5,5,clustered,low,2,low,1862798305,9125cc17-48f7-411a-bf42-f6c2d358f4b8,true,,,none,0
false,12,11,1.8333,11,11,0.0000,2,1,9,1,0.0909,15.6353,0.3571,14.5656,4.6995,3.2344,8.3750,4.0000,3,1,2,1,0.2500,1.7143,18,1.5000,0.0335,12,linear,small,multiple,12,7,deep,low,5,high,45885333,0668cc8f-9129-457f-9ff0-f09456f08f68,false,"EntityBounds: entity terrorist_03 at (9.26, 4.68) exceeds room room_08 interior bounds (centre=(10.46, 5.88), half-extents=(1.20, 1.20))",,EntityBounds,3
false,6,5,1.6667,2,1,0.0000,1,0,4,1,0.2000,7.8675,0.6000,12.4619,10.3786,0.0000,1.0000,2.0000,0,2,2,1,0.3333,1.6000,25,4.1667,0.0475,6,hub_and_spoke,medium,single,6,5,dispersed,low,1,low,1600978770,c0d5f729-1b0b-4221-9994-9e4f2710872b,true,,,none,0
false,15,16,2.1333,7,4,0.1250,3,3,13,0,0.0000,12.4540,0.6111,8.0886,1.4636,0.2469,3.4444,4.0000,2,2,3,1,0.2000,2.5000,17,1.1333,0.0255,14,loop,small,multiple,15,8,clustered,low,3,medium,1505654348,7c4d74dd-d98a-49f6-840f-2a6ba5d17873,false,EntityOverlap: entities 'hostage_01' and 'terrorist_07' are 1.46m apart (< minimum clearance 1.5m),,EntityOverlap,3
false,12,11,1.8333,2,1,0.0000,3,0,10,1,0.0909,9.3650,1.0000,11.5764,11.5764,0.0000,1.0000,0.0000,0,0,0,1,0.0000,0.0000,75,6.2500,0.0882,12,hub_and_spoke,medium,multiple,12,1,dispersed,medium,5,medium,921860308,19b0cb0b-4054-464f-b907-77037958c546,true,,,none,0
false,10,11,2.2000,5,3,0.1818,1,3,8,0,0.0000,10.6552,0.5833,8.6225,1.6218,0.2469,2.4444,4.0000,3,1,3,1,0.3000,2.0000,18,1.8000,0.0428,10,loop,small,single,10,8,clustered,low,5,high,1170295656,eb780fd9-e1eb-4627-8e4f-d25062633674,false,"EntityBounds: entity terrorist_01 at (-10.90, 4.48) exceeds room room_04 interior bounds (centre=(-12.10, 5.68), half-extents=(1.20, 1.20))",,EntityBounds,3
false,8,7,1.7500,4,2,0.0000,3,0,6,1,0.1429,9.4175,0.7333,6.5364,1.9845,0.1389,1.8333,3.5000,1,2,1,1,0.3750,2.0000,19,2.3750,0.0507,8,branching,small,multiple,8,5,deep,high,1,medium,615576356,11c4e7f0-5c07-4e2d-9564-8909f6ff68e4,true,,,none,0
false,10,11,2.2000,5,3,0.1818,3,3,8,0,0.0000,15.8177,0.4667,22.8630,3.2705,0.6667,2.0000,3.0000,1,1,2,1,0.2000,2.2000,46,4.6000,0.0441,10,loop,large,multiple,10,5,dispersed,medium,3,high,1559380196,134a9202-cf93-41bb-9f7e-09c902a398b1,true,,,none,0
false,6,5,1.6667,2,1,0.0000,1,0,4,1,0.2000,6.1221,1.0000,1.4891,0.8936,0.0000,1.0000,2.0000,0,1,6,1,0.1667,1.7500,13,2.1667,0.0510,5,hub_and_spoke,small,single,6,8,clustered,high,4,low,402115360,236f18f9-b7d0-426f-9f99-2594a5c74bf9,false,EntityOverlap: entities 'hostage_01' and 'terrorist_04' are 1.23m apart (< minimum clearance 1.5m),,EntityOverlap,3
false,8,9,2.2500,4,2,0.2222,3,2,7,0,0.0000,12.9660,0.3929,14.5986,4.7204,0.2500,1.5000,3.0000,3,1,2,1,0.2500,1.2857,41,5.1250,0.0416,8,loop,large,multiple,8,7,deep,medium,5,high,1430516696,3f5fa8f7-c1c1-4c75-b1f3-d3bb6fbb156b,true,,,none,3
false,5,4,1.6000,4,4,0.0000,2,2,1,1,0.2500,10.9679,1.0000,4.5059,2.5599,0.2222,1.6667,3.0000,2,1,1,1,0.4000,1.2000,16,3.2000,0.0336,5,linear,medium,multiple,5,5,front_loaded,low,5,medium,308896171,ec133c60-897f-4fd1-8c5f-42fa56978333,true,,,none,0
false,9,8,1.7778,8,8,0.0000,2,0,7,1,0.1250,14.4639,0.6190,20.9559,10.6086,1.2653,1.8571,3.0000,2,1,2,1,0.2222,1.5000,20,2.2222,0.0318,9,linear,medium,multiple,9,6,front_loaded,low,5,low,884922614,0904ca75-c026-4b08-bc73-92cdb865cb25,false,"EntityBounds: entity terrorist_01 at (21.80, -2.20) exceeds room room_04 interior bounds (centre=(24.00, 0.00), half-extents=(2.20, 2.20))",,EntityBounds,3
true,3,2,1.3333,2,1,0.0000,1,0,1,1,0.5000,5.8423,1.0000,1.8736,1.6681,0.0000,1.0000,0.0000,0,0,1,1,0.0000,1.0000,6,2.0000,0.0438,3,branching,small,single,3,2,dispersed,high,3,medium,2612271,51f3d695-6222-48f6-aa96-9c8190714780,true,,,none,0
false,8,7,1.7500,2,1,0.0000,1,0,6,1,0.1429,10.4781,0.5714,13.5569,1.6737,0.0000,1.0000,2.0000,0,3,3,1,0.3750,1.7143,88,11.0000,0.1003,8,hub_and_spoke,large,single,8,7,deep,low,1,high,198242455,2cd78a0a-4920-481a-bc17-98cd4b002956,true,,,none,0
false,10,9,1.8000,5,3,0.0000,1,2,6,1,0.1111,12.1116,0.6000,11.8235,1.7146,0.6667,2.0000,4.0000,1,2,1,1,0.6000,2.2000,96,9.6000,0.0768,10,branching,large,single,10,5,dispersed,high,2,high,1902187342,5b4a2261-3f7a-45cc-a939-8b301649b8d9,true,,,none,0
false,14,13,1.8571,13,13,0.0000,2,4,8,1,0.0769,33.2173,0.9167,4.2407,1.6166,0.2469,12.5556,3.0000,2,2,3,1,0.1429,2.1250,18,1.2857,0.0306,14,linear,small,multiple,14,8,clustered,high,3,high,1516480180,168a87c0-ad9e-4cca-8fc9-7e30a7c2d7da,false,"EntityBounds: entity terrorist_01 at (-31.55, -2.29) exceeds room room_14 interior bounds (centre=(-30.35, -1.09), half-extents=(1.20, 1.20)); EntityOverlap: entities 'terrorist_01' and 'terrorist_07' are 1.20m apart (< minimum clearance 1.5m)",,EntityBounds,3
false,11,10,1.8182,5,3,0.0000,3,0,9,1,0.1000,25.4094,0.8889,7.9932,4.2106,0.2469,2.5556,3.0000,3,1,3,1,0.1818,1.6250,75,6.8182,0.0618,11,branching,large,multiple,11,8,clustered,medium,4,low,871422591,ce4128ef-c3ec-4688-b444-5180b435db0c,false,"EntityBounds: entity terrorist_01 at (26.80, -3.20) exceeds room room_09 interior bounds (centre=(30.00, 0.00), half-extents=(3.20, 3.20))",,EntityBounds,3
false,11,10,1.8182,6,3,0.0000,1,0,9,1,0.1000,9.9712,0.6667,14.1551,6.1613,0.1389,1.1667,4.0000,2,1,1,1,0.2727,1.4000,41,3.7273,0.0533,11,branching,medium,single,11,5,front_loaded,medium,4,low,465217986,fa991121-a597-4cc5-8299-3127cb6da880,true,,,none,0
false,11,10,1.8182,10,10,0.0000,1,1,8,1,0.1000,35.5709,1.0000,13.5979,13.5979,1.0000,9.0000,0.0000,0,0,0,1,0.0000,0.0000,42,3.8182,0.0306,11,linear,large,single,11,1,deep,medium,1,medium,1576529171,0442a5e4-8b19-4d31-bc0d-76fd31cbe1ad,true,,,none,0
false,7,6,1.7143,6,6,0.0000,1,0,5,1,0.1667,37.4396,0.3333,16.3155,14.1027,0.8889,4.6667,0.0000,1,0,0,1,0.0000,0.0000,13,1.8571,0.0229,7,linear,medium,single,7,2,deep,low,4,low,1141578113,d0f64543-ac66-4624-829d-d97ade54aadb,false,"EntityBounds: entity terrorist_01 at (29.80, 2.20) exceeds room room_05 interior bounds (centre=(32.00, 0.00), half-extents=(2.20, 2.20))",,EntityBounds,3
false,11,11,2.0000,5,5,0.0909,3,1,10,0,0.0000,12.1711,0.5238,12.9020,1.6220,2.5714,3.0000,3.0000,1,2,2,1,0.3636,2.3333,39,3.5455,0.0519,11,loop,medium,multiple,11,6,dispersed,medium,1,high,1266589209,10c6c44f-e73e-4438-98ff-abe4262f4534,true,,,none,0
false,10,9,1.8000,2,1,0.0000,3,0,8,1,0.1111,8.0444,0.6667,10.2674,1.7201,0.0000,1.0000,2.0000,0,2,2,1,0.2000,1.6000,47,4.7000,0.0603,10,hub_and_spoke,medium,multiple,10,5,deep,high,2,low,2044838253,c8565f19-6411-4012-81a0-d633ca3e4499,true,,,none,0
false,10,9,1.8000,2,1,0.0000,3,0,8,1,0.1111,5.9866,0.3571,7.8556,1.7231,0.0000,1.0000,2.0000,0,1,5,1,0.1000,1.7143,26,2.6000,0.0590,9,hub_and_spoke,small,multiple,10,7,deep,medium,5,medium,2032507798,67c7ebd5-d4cf-4da7-afad-f857f96907d9,true,,,none,0
false,14,13,1.8571,6,3,0.0000,1,4,8,1,0.0769,9.2007,0.0000,16.8974,16.8974,0.2500,1.5000,0.0000,0,0,0,1,0.0000,0.0000,93,6.6429,0.0951,14,branching,medium,single,14,1,front_loaded,medium,1,high,2045684800,d70c19f0-3822-4c3b-b0b7-c801db95ad04,true,,,none,0
false,8,7,1.7500,5,3,0.0000,1,1,5,1,0.1429,11.4636,1.0000,5.5419,4.4869,0.1875,2.7500,0.0000,1,0,1,1,0.0000,1.0000,65,8.1250,0.0733,8,branching,large,single,8,3,clustered,low,4,medium,1810979668,eca0fc8e-6699-4e3e-a9d8-e725ac24b108,true,,,none,0
false,14,13,1.8571,2,1,0.0000,3,0,12,1,0.0769,6.5866,0.3333,10.7468,8.5466,0.0000,1.0000,2.0000,0,1,6,1,0.0714,1.7500,52,3.7143,0.0863,13,hub_and_spoke,small,multiple,14,8,deep,medium,4,high,442295683,7f1091c0-d210-4377-b234-5cad7aa45499,false,"EntityBounds: entity terrorist_01 at (7.11, -1.30) exceeds room room_07 interior bounds (centre=(5.91, -0.10), half-extents=(1.20, 1.20))",,EntityBounds,3
false,9,8,1.7778,8,8,0.0000,2,0,7,1,0.1250,18.4713,0.8333,7.8807,5.8730,0.5000,3.0000,4.0000,1,1,0,1,0.3333,1.3333,8,0.8889,0.0201,6,linear,small,multiple,9,3,front_loaded,high,3,low,1255016524,99b74ce0-7d6f-4d35-90c6-08b6a6e209d3,true,,,none,0
false,7,6,1.7143,4,2,0.0000,1,1,4,1,0.1667,5.6091,0.6667,5.3992,2.0662,0.0000,1.0000,4.0000,0,1,0,1,0.4286,2.0000,21,3.0000,0.0626,7,branching,small,single,7,2,front_loaded,low,2,high,1122065057,b7f416a2-83ce-40e7-a5f5-8389a46028b9,false,"EntityBounds: entity terrorist_01 at (4.78, 1.18) exceeds room room_02 interior bounds (centre=(5.98, -0.02), half-extents=(1.20, 1.20))",,EntityBounds,3
false,13,12,1.8462,6,3,0.0000,1,0,11,1,0.0833,18.6277,0.3929,17.6457,1.8714,0.2344,2.6250,3.0000,2,2,2,1,0.3077,1.8571,49,3.7692,0.0560,13,branching,medium,single,13,7,deep,low,3,low,669250677,e7cd4b86-e855-4fa4-8450-457b3b8facf2,true,,,none,0
false,3,2,1.3333,2,2,0.0000,2,0,1,1,0.5000,7.9927,1.0000,2.9292,2.4814,0.0000,1.0000,3.0000,2,1,2,1,0.6667,1.5000,17,5.6667,0.0563,3,linear,medium,multiple,3,6,front_loaded,high,5,high,649442257,f4fab141-3102-41d4-a441-88273c810f79,true,,,none,1
false,14,13,1.8571,5,3,0.0000,3,3,9,1,0.0769,21.4525,0.1667,23.4490,13.4162,0.1875,2.7500,0.0000,1,0,1,1,0.0000,1.0000,123,8.7857,0.0755,14,branching,large,multiple,14,3,deep,high,5,medium,261686854,4f70a828-fea4-4d54-b7cb-5a4243c5e6ec,false,"EntityBounds: entity terrorist_02 at (-23.20, 13.20) exceeds room room_11 interior bounds (centre=(-20.00, 10.00), half-extents=(3.20, 3.20))",,EntityBounds,3
false,4,4,2.0000,2,2,0.2500,1,1,3,0,0.0000,9.9688,0.8214,9.5653,3.8358,0.0000,1.0000,3.0000,3,1,2,1,0.5000,1.2857,19,4.7500,0.0481,4,loop,large,single,4,7,front_loaded,high,5,high,832608986,c23e9c1d-92eb-4e30-8b47-d54e6ef3d032,true,,,none,0
false,8,7,1.7500,7,7,0.0000,2,3,3,1,0.1429,14.3561,0.2778,15.3501,1.9163,5.1111,4.0000,3.0000,3,1,3,1,0.2500,1.7500,13,1.6250,0.0369,8,linear,small,multiple,8,8,dispersed,medium,5,high,138441703,59ea6aca-1814-4945-b89a-932968ac5b7f,false,"EntityBounds: entity terrorist_02 at (-4.69, -7.80) exceeds room room_03 interior bounds (centre=(-5.89, -6.60), half-extents=(1.20, 1.20))",,EntityBounds,3
false,3,2,1.3333,2,2,0.0000,1,0,1,1,0.5000,12.5683,1.0000,4.7024,1.5472,0.2344,1.6250,3.0000,1,3,2,1,0.6667,2.1429,18,6.0000,0.0417,3,branching,large,single,3,7,clustered,high,1,high,922176513,4f3dd7f2-34d0-4b54-9446-e7ec4b124553,true,,,none,0
false,9,8,1.7778,8,8,0.0000,2,2,5,1,0.1250,20.0407,0.4444,20.0575,2.0172,5.8765,4.8889,3.6667,2,3,2,1,0.4444,2.3750,30,3.3333,0.0433,9,linear,medium,multiple,9,8,dispersed,low,1,high,486760746,0f91617d-b798-4fe5-a8cb-882fd6be6d9e,true,,,none,0
true,4,3,1.5000,3,2,0.0000,3,0,2,1,0.3333,11.3445,1.0000,7.8329,7.1535,0.2222,1.3333,3.0000,0,1,0,1,0.5000,1.5000,20,5.0000,0.0779,4,branching,medium,multiple,4,2,deep,high,2,high,1479609979,d2b807f2-5502-4309-b6e3-fca8a60bd057,true,,,none,0
false,9,8,1.7778,2,1,0.0000,1,0,7,1,0.1250,6.5877,0.4667,12.4539,10.6861,0.0000,1.0000,2.0000,0,1,3,1,0.1111,1.6000,34,3.7778,0.0819,9,hub_and_spoke,small,single,9,5,deep,high,5,high,604181803,0a5c16cd-b916-4fbc-bea9-b5c7d40d7c33,true,,,none,2
false,7,6,1.7143,4,2,0.0000,3,3,2,1,0.1667,16.7178,1.0000,7.0292,3.2232,0.2222,1.6667,0.0000,0,0,1,1,0.0000,2.0000,63,9.0000,0.0779,7,branching,large,multiple,7,2,clustered,high,3,high,912895865,6564c45b-e26c-4d90-b153-fe6f2ea6d12b,true,,,none,0
false,13,12,1.8462,7,4,0.0000,1,4,7,1,0.0833,13.9213,0.3611,18.4548,2.9617,0.2222,1.6667,3.5000,2,2,3,1,0.3846,2.2500,110,8.4615,0.0771,13,branching,large,single,13,8,front_loaded,medium,3,high,1321364782,7c6f473c-2a02-4f7a-86d9-180c4d5d7829,true,,,none,0
false,8,7,1.7500,5,3,0.0000,1,2,4,1,0.1429,15.4358,1.0000,4.9339,1.8127,0.2449,2.5714,3.0000,2,2,1,1,0.2500,1.6667,43,5.3750,0.0789,8,branching,medium,single,8,6,clustered,low,3,medium,31953580,818150d6-abd7-4402-aec8-eac9935b9d32,true,,,none,0
false,7,6,1.7143,2,1,0.0000,3,0,5,1,0.1667,6.3665,0.3000,7.7087,2.1941,0.0000,1.0000,2.0000,0,1,2,1,0.1429,1.5000,26,3.7143,0.0925,7,hub_and_spoke,small,multiple,7,4,deep,medium,5,high,1469584572,93a34689-c577-4272-a734-61724cdf3c52,false,"EntityBounds: entity terrorist_01 at (7.38, -1.59) exceeds room room_07 interior bounds (centre=(6.18, -0.39), half-extents=(1.20, 1.20))",,EntityBounds,3
false,7,6,1.7143,5,3,0.0000,3,0,5,1,0.1667,10.9483,0.8333,5.1691,2.4523,0.1875,2.7500,0.0000,1,0,1,1,0.0000,1.0000,31,4.4286,0.0507,7,branching,medium,multiple,7,3,clustered,low,5,medium,1578843736,276c3500-32b3-4003-9122-16f02ce07208,true,,,none,0
false,12,11,1.8333,6,3,0.0000,1,0,10,1,0.0909,23.1522,0.4667,15.8129,9.8510,0.2222,2.6667,3.0000,1,1,2,1,0.1667,1.8000,76,6.3333,0.0524,12,branching,large,single,12,5,deep,low,3,low,1257758698,bb0edad0-ff2a-45a0-900d-8e7519919713,true,,,none,0
false,11,10,1.8182,10,10,0.0000,2,5,4,1,0.1000,21.8102,0.2222,18.2619,5.8986,7.6543,5.1111,3.5000,2,2,3,1,0.2727,2.3750,14,1.2727,0.0273,11,linear,small,multiple,11,8,dispersed,medium,3,high,377685329,1ea9e363-51b5-48cd-9e9c-d393ef58f039,true,,,none,0
false,4,3,1.5000,2,1,0.0000,3,0,2,1,0.3333,8.3802,0.6190,13.8501,10.6765,0.0000,1.0000,2.0000,0,2,3,1,0.5000,1.6667,13,3.2500,0.0565,4,branching,medium,multiple,4,6,dispersed,medium,2,low,866610868,a3f5386a-b77a-4afe-a1ae-487944a11f2e,true,,,none,1
false,9,8,1.7778,8,8,0.0000,1,2,5,1,0.1250,19.5715,1.0000,1.9416,1.9416,0.0000,8.0000,0.0000,0,0,0,1,0.0000,0.0000,17,1.8889,0.0415,9,linear,small,single,9,1,clustered,high,2,high,1685510559,a29ecbc8-023a-411c-ad92-4b6028605009,false,"EntityBounds: entity terrorist_01 at (-19.00, -7.53) exceeds room room_09 interior bounds (centre=(-17.80, -6.33), half-extents=(1.20, 1.20))",,EntityBounds,3
true,3,2,1.3333,2,2,0.0000,1,0,1,1,0.5000,12.9344,0.9000,7.6317,4.4864,0.2400,1.6000,3.0000,1,1,1,1,0.6667,1.5000,17,5.6667,0.0564,3,linear,large,single,3,4,clustered,medium,4,high,402106318,0f8eb5d0-057c-46c6-be38-dae6b2187142,true,,,none,0
false,14,13,1.8571,2,1,0.0000,3,0,12,1,0.0769,12.0031,1.0000,4.3793,4.3793,0.0000,1.0000,0.0000,0,0,0,1,0.0000,0.0000,112,8.0000,0.0777,14,hub_and_spoke,large,multiple,14,1,clustered,low,5,low,1442251538,953a1b93-4e2c-4491-9ec9-9b1affa6b5e2,true,,,none,0
true,4,3,1.5000,3,3,0.0000,1,0,2,1,0.3333,12.4268,0.8333,3.5667,1.6316,0.1875,2.7500,0.0000,1,0,1,1,0.0000,1.0000,4,1.0000,0.0208,3,linear,small,single,4,3,clustered,medium,4,medium,1957271054,6f7becaa-3b3c-4fdb-8d08-b6e3f5ea65fd,true,,,none,0
false,4,3,1.5000,2,1,0.0000,3,0,2,1,0.3333,8.8551,0.8000,13.4458,3.8675,0.0000,1.0000,2.0000,0,1,3,1,0.2500,1.6000,25,6.2500,0.0545,4,hub_and_spoke,large,multiple,4,5,dispersed,medium,3,low,743329308,d4d1506c-d1b5-4488-ac82-8569b86118e2,true,,,none,0
false,15,14,1.8667,2,1,0.0000,3,0,13,1,0.0714,6.2956,0.3333,7.0321,2.2699,0.0000,1.0000,0.0000,0,0,2,1,0.0000,1.3333,33,2.2000,0.0503,15,hub_and_spoke,small,multiple,15,3,deep,medium,5,low,135194575,00bdf91b-ca3e-4f5e-b09a-8fbf0a5515c6,true,,,none,0
false,10,9,1.8000,9,9,0.0000,1,0,8,1,0.1111,52.1734,0.8667,3.4339,1.6415,0.2222,8.6667,3.0000,2,1,1,1,0.2000,1.2000,7,0.7000,0.0145,7,linear,small,single,10,5,clustered,high,4,low,201314319,a7563142-5a51-4f7d-baf2-92e7dad426d0,false,"EntityBounds: entity terrorist_01 at (55.20, 1.20) exceeds room room_10 interior bounds (centre=(54.00, 0.00), half-extents=(1.20, 1.20))",,EntityBounds,3
false,13,12,1.8462,12,12,0.0000,1,0,11,1,0.0833,53.6926,0.1944,74.7885,43.4208,10.2222,5.3333,3.5000,2,2,3,1,0.2308,2.3750,34,2.6154,0.0202,13,linear,large,single,13,8,dispersed,high,3,low,461171544,605e95f4-20c3-44a5-943c-adeced35ae5f,true,,,none,0
false,4,3,1.5000,3,2,0.0000,1,0,2,1,0.3333,9.5643,0.5000,7.2827,1.3888,0.2469,1.5556,2.3333,2,3,2,1,0.7500,1.5000,11,2.7500,0.0767,4,branching,small,single,4,8,dispersed,low,1,high,195683526,4ccb8cf0-920e-46a8-9a91-98359304f4bc,false,"EntityBounds: entity terrorist_03 at (-1.56, 4.58) exceeds room room_03 interior bounds (centre=(-0.36, 5.78), half-extents=(1.20, 1.20)); EntityOverlap: entities 'hostage_01' and 'terrorist_08' are 1.39m apart (< minimum clearance 1.5m)",,EntityBounds,3
false,12,11,1.8333,5,3,0.0000,3,0,10,1,0.0909,12.1478,0.0000,24.2939,24.2939,1.0000,2.0000,0.0000,0,0,0,1,0.0000,0.0000,23,1.9167,0.0395,12,branching,small,multiple,12,1,dispersed,high,1,low,868283308,da1d659d-33d8-401c-b7f2-8413e5a9c004,true,,,none,0
false,6,5,1.6667,4,2,0.0000,3,0,4,1,0.2000,11.5720,1.0000,3.1467,3.1467,0.0000,2.0000,0.0000,0,0,0,1,0.0000,0.0000,26,4.3333,0.0545,6,branching,medium,multiple,6,1,deep,low,4,medium,1965443699,958f1147-cd9e-4748-85ea-69e09809b992,true,,,none,0
false,13,12,1.8462,12,12,0.0000,1,2,9,1,0.0833,20.9745,0.0000,37.2182,37.2182,30.2500,6.5000,0.0000,0,0,0,1,0.0000,0.0000,18,1.3846,0.0303,13,linear,small,single,13,1,dispersed,high,2,high,160861179,2e09d062-6d80-49da-92ef-db7b0238e551,true,,,none,0
false,12,11,1.8333,11,11,0.0000,1,3,7,1,0.0909,29.3676,0.4000,15.8736,1.5863,1.4400,9.6000,4.0000,0,2,1,1,0.2500,3.0000,42,3.5000,0.0283,12,linear,large,single,12,4,deep,medium,2,medium,1702777617,04b151e0-0871-4df4-8d0d-0568650971ca,true,,,none,0
false,12,11,1.8333,11,11,0.0000,2,1,9,1,0.0909,26.8155,1.0000,6.3874,3.2467,0.2222,10.6667,3.0000,1,1,2,1,0.1667,2.0000,43,3.5833,0.0384,12,linear,large,multiple,12,5,clustered,medium,3,medium,1842158326,2e4ae929-6b77-49c6-8418-333f6be54264,true,,,none,2
false,12,11,1.8333,11,11,0.0000,2,0,10,1,0.0909,22.5671,0.4762,30.1507,15.9668,2.4082,2.8571,3.5000,1,2,2,1,0.2500,2.5000,23,1.9167,0.0290,12,linear,medium,multiple,12,6,front_loaded,high,1,low,479564628,a7a2cd2a-0872-4c13-bca4-19f3f1deab29,true,,,none,0
